Ano;UF;MUNICIPIO;NOME_INSTITUICAO;CODMUN_IBGE
201712;MA;SAO JOAO BATISTA;BCO DO BRASIL S.A.;2111003
201712;MA;SAO JOAO DOS PATOS;BCO DO BRASIL S.A.;2111102
201712;MA;SAO JOSE DE RIBAMAR;BCO DO BRASIL S.A.;2111201
201712;MA;SAO LUIS;BCO DO BRASIL S.A.;2111300
201712;MA;SAO LUIS;BCO DO BRASIL S.A.;2111300
201712;MA;SAO LUIS;BCO DO BRASIL S.A.;2111300
201712;MA;SAO LUIS;BCO DO BRASIL S.A.;2111300
201712;MA;SAO LUIS;BCO DO BRASIL S.A.;2111300
201712;MA;SAO LUIS;BCO DO BRASIL S.A.;2111300
201712;MA;SAO LUIS;BCO DO BRASIL S.A.;2111300
201712;MA;SAO LUIS;BCO DO BRASIL S.A.;2111300
201712;MA;SAO LUIS;BCO DO BRASIL S.A.;2111300
201712;MA;SAO LUIS;BCO DO BRASIL S.A.;2111300
201712;MA;SAO LUIS;BCO DO BRASIL S.A.;2111300
201712;MA;SAO LUIS;BCO DO BRASIL S.A.;2111300
201712;MA;SAO LUIS;BCO DO BRASIL S.A.;2111300
201712;MA;SAO LUIS;BCO DO BRASIL S.A.;2111300
201712;MA;SAO LUIS;BCO DO BRASIL S.A.;2111300
201712;MA;SAO LUIS;BCO DO BRASIL S.A.;2111300
201712;MA;SAO LUIS;BCO DO BRASIL S.A.;2111300
201712;MA;SAO LUIS;BCO DO BRASIL S.A.;2111300
201712;MA;SAO LUIS;BCO DO BRASIL S.A.;2111300
201712;MA;SAO LUIS;BCO DO BRASIL S.A.;2111300
201712;MA;SAO LUIS;BCO DO BRASIL S.A.;2111300
201712;MA;SAO LUIS;BCO DO BRASIL S.A.;2111300
201712;MA;SAO LUIS;BCO DO BRASIL S.A.;2111300
201712;MA;SAO LUIS;BCO DO BRASIL S.A.;2111300
201712;MA;SAO LUIS;BCO DO BRASIL S.A.;2111300
201712;MA;SAO LUIS;BCO DO BRASIL S.A.;2111300
201712;MA;SAO LUIS;BCO DO BRASIL S.A.;2111300
201712;MA;SAO LUIS GONZAGA DO MARANHAO;BCO DO BRASIL S.A.;2111409
201712;MA;SAO MATEUS DO MARANHAO;BCO DO BRASIL S.A.;2111508
201712;MA;SAO RAIMUNDO DAS MANGABEIRAS;BCO DO BRASIL S.A.;2111607
201712;MA;TASSO FRAGOSO;BCO DO BRASIL S.A.;2112001
201712;MA;TIMBIRAS;BCO DO BRASIL S.A.;2112100
201712;MA;TIMON;BCO DO BRASIL S.A.;2112209
201712;MA;TRIZIDELA DO VALE;BCO DO BRASIL S.A.;2112233
201712;MA;TUNTUM;BCO DO BRASIL S.A.;2112308
201712;MA;TUTOIA;BCO DO BRASIL S.A.;2112506
201712;MA;VARGEM GRANDE;BCO DO BRASIL S.A.;2112704
201712;MA;VIANA;BCO DO BRASIL S.A.;2112803
201712;MA;VITORIA DO MEARIM;BCO DO BRASIL S.A.;2112902
201712;MA;VITORINO FREIRE;BCO DO BRASIL S.A.;2113009
201712;MA;ZE DOCA;BCO DO BRASIL S.A.;2114007
201712;MG;ABAETE;BCO DO BRASIL S.A.;3100203
201712;MG;ABRE CAMPO;BCO DO BRASIL S.A.;3100302
201712;MG;AGUA BOA;BCO DO BRASIL S.A.;3100609
201712;MG;AGUAS FORMOSAS;BCO DO BRASIL S.A.;3100906
201712;MG;AIMORES;BCO DO BRASIL S.A.;3101102
201712;MG;ALEM PARAIBA;BCO DO BRASIL S.A.;3101508
201712;MG;ALFENAS;BCO DO BRASIL S.A.;3101607
201712;MG;ALMENARA;BCO DO BRASIL S.A.;3101706
201712;MG;ALPINOPOLIS;BCO DO BRASIL S.A.;3101904
201712;MG;ALTEROSA;BCO DO BRASIL S.A.;3102001
201712;MG;ALVINOPOLIS;BCO DO BRASIL S.A.;3102308
201712;MG;ANDRADAS;BCO DO BRASIL S.A.;3102605
201712;MG;ANDRELANDIA;BCO DO BRASIL S.A.;3102803
201712;MG;ANTONIO CARLOS;BCO DO BRASIL S.A.;3102902
201712;MG;ARACUAI;BCO DO BRASIL S.A.;3103405
201712;MG;ARAGUARI;BCO DO BRASIL S.A.;3103504
201712;MG;ARAUJOS;BCO DO BRASIL S.A.;3103900
201712;MG;ARAXA;BCO DO BRASIL S.A.;3104007
201712;MG;ARCEBURGO;BCO DO BRASIL S.A.;3104106
201712;MG;ARCOS;BCO DO BRASIL S.A.;3104205
201712;MG;AREADO;BCO DO BRASIL S.A.;3104304
201712;MG;ARINOS;BCO DO BRASIL S.A.;3104502
201712;MG;ASTOLFO DUTRA;BCO DO BRASIL S.A.;3104601
201712;MG;ATALEIA;BCO DO BRASIL S.A.;3104700
201712;MG;BAMBUI;BCO DO BRASIL S.A.;3105103
201712;MG;BARAO DE COCAIS;BCO DO BRASIL S.A.;3105400
201712;MG;BARBACENA;BCO DO BRASIL S.A.;3105608
201712;MG;BARBACENA;BCO DO BRASIL S.A.;3105608
201712;MG;BARROSO;BCO DO BRASIL S.A.;3105905
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO HORIZONTE;BCO DO BRASIL S.A.;3106200
201712;MG;BELO ORIENTE;BCO DO BRASIL S.A.;3106309
201712;MG;BERILO;BCO DO BRASIL S.A.;3106507
201712;MG;BETIM;BCO DO BRASIL S.A.;3106705
201712;MG;BETIM;BCO DO BRASIL S.A.;3106705
201712;MG;BETIM;BCO DO BRASIL S.A.;3106705
201712;MG;BETIM;BCO DO BRASIL S.A.;3106705
201712;MG;BICAS;BCO DO BRASIL S.A.;3106903
201712;MG;BOA ESPERANCA;BCO DO BRASIL S.A.;3107109
201712;MG;BOCAIUVA;BCO DO BRASIL S.A.;3107307
201712;MG;BOM DESPACHO;BCO DO BRASIL S.A.;3107406
201712;MG;BOM JESUS DA PENHA;BCO DO BRASIL S.A.;3107604
201712;MG;BOM SUCESSO;BCO DO BRASIL S.A.;3108008
201712;MG;BONFIM;BCO DO BRASIL S.A.;3108107
201712;MG;BONFINOPOLIS DE MINAS;BCO DO BRASIL S.A.;3108206
201712;MG;BORDA DA MATA;BCO DO BRASIL S.A.;3108305
201712;MG;BOTELHOS;BCO DO BRASIL S.A.;3108404
201712;MG;BRASILANDIA DE MINAS;BCO DO BRASIL S.A.;3108552
201712;MG;BRASILIA DE MINAS;BCO DO BRASIL S.A.;3108602
201712;MG;BRASOPOLIS;BCO DO BRASIL S.A.;3108909
201712;MG;BRUMADINHO;BCO DO BRASIL S.A.;3109006
201712;MG;BUENO BRANDAO;BCO DO BRASIL S.A.;3109105
201712;MG;BUENOPOLIS;BCO DO BRASIL S.A.;3109204
201712;MG;BURITIS;BCO DO BRASIL S.A.;3109303
201712;MG;BURITIZEIRO;BCO DO BRASIL S.A.;3109402
201712;MG;CABO VERDE;BCO DO BRASIL S.A.;3109501
201712;MG;CACHOEIRA DE MINAS;BCO DO BRASIL S.A.;3109709
201712;MG;CAETE;BCO DO BRASIL S.A.;3110004
201712;MG;CALDAS;BCO DO BRASIL S.A.;3110301
201712;MG;CAMANDUCAIA;BCO DO BRASIL S.A.;3110509
201712;MG;CAMBUI;BCO DO BRASIL S.A.;3110608
201712;MG;CAMPANHA;BCO DO BRASIL S.A.;3110905
201712;MG;CAMPESTRE;BCO DO BRASIL S.A.;3111002
201712;MG;CAMPINA VERDE;BCO DO BRASIL S.A.;3111101
201712;MG;CAMPO BELO;BCO DO BRASIL S.A.;3111200
201712;MG;CAMPO DO MEIO;BCO DO BRASIL S.A.;3111309
201712;MG;CAMPO FLORIDO;BCO DO BRASIL S.A.;3111408
201712;MG;CAMPOS ALTOS;BCO DO BRASIL S.A.;3111507
201712;MG;CAMPOS GERAIS;BCO DO BRASIL S.A.;3111606
201712;MG;CANAPOLIS;BCO DO BRASIL S.A.;3111804
201712;MG;CANDEIAS;BCO DO BRASIL S.A.;3112000
201712;MG;CAPELINHA;BCO DO BRASIL S.A.;3112307
201712;MG;CAPINOPOLIS;BCO DO BRASIL S.A.;3112604
201712;MG;CAPITAO ENEAS;BCO DO BRASIL S.A.;3112703
201712;MG;CARANDAI;BCO DO BRASIL S.A.;3113206
201712;MG;CARANGOLA;BCO DO BRASIL S.A.;3113305
201712;MG;CARATINGA;BCO DO BRASIL S.A.;3113404
201712;MG;CARLOS CHAGAS;BCO DO BRASIL S.A.;3113701
201712;MG;CARMO DA MATA;BCO DO BRASIL S.A.;3114006
201712;MG;CARMO DO CAJURU;BCO DO BRASIL S.A.;3114204
201712;MG;CARMO DO PARANAIBA;BCO DO BRASIL S.A.;3114303
201712;MG;CARMO DO RIO CLARO;BCO DO BRASIL S.A.;3114402
201712;MG;CARMOPOLIS DE MINAS;BCO DO BRASIL S.A.;3114501
201712;MG;CASSIA;BCO DO BRASIL S.A.;3115102
201712;MG;CATAGUASES;BCO DO BRASIL S.A.;3115300
201712;MG;CAXAMBU;BCO DO BRASIL S.A.;3115508
201712;MG;CENTRAL DE MINAS;BCO DO BRASIL S.A.;3115706
201712;MG;CENTRALINA;BCO DO BRASIL S.A.;3115805
201712;MG;CHAPADA DO NORTE;BCO DO BRASIL S.A.;3116100
201712;MG;CHAPADA GAUCHA;BCO DO BRASIL S.A.;3116159
201712;MG;CLAUDIO;BCO DO BRASIL S.A.;3116605
201712;MG;COIMBRA;BCO DO BRASIL S.A.;3116704
201712;MG;CONCEICAO DA APARECIDA;BCO DO BRASIL S.A.;3117108
201712;MG;CONCEICAO DAS ALAGOAS;BCO DO BRASIL S.A.;3117306
201712;MG;CONCEICAO DO MATO DENTRO;BCO DO BRASIL S.A.;3117504
201712;MG;CONCEICAO DO RIO VERDE;BCO DO BRASIL S.A.;3117702
201712;MG;CONFINS;BCO DO BRASIL S.A.;3117876
201712;MG;CONGONHAS;BCO DO BRASIL S.A.;3118007
201712;MG;CONSELHEIRO LAFAIETE;BCO DO BRASIL S.A.;3118304
201712;MG;CONSELHEIRO PENA;BCO DO BRASIL S.A.;3118403
201712;MG;CONTAGEM;BCO DO BRASIL S.A.;3118601
201712;MG;CONTAGEM;BCO DO BRASIL S.A.;3118601
201712;MG;CONTAGEM;BCO DO BRASIL S.A.;3118601
201712;MG;CONTAGEM;BCO DO BRASIL S.A.;3118601
201712;MG;CONTAGEM;BCO DO BRASIL S.A.;3118601
201712;MG;CONTAGEM;BCO DO BRASIL S.A.;3118601
201712;MG;CONTAGEM;BCO DO BRASIL S.A.;3118601
201712;MG;COQUEIRAL;BCO DO BRASIL S.A.;3118700
201712;MG;CORACAO DE JESUS;BCO DO BRASIL S.A.;3118809
201712;MG;CORINTO;BCO DO BRASIL S.A.;3119104
201712;MG;COROACI;BCO DO BRASIL S.A.;3119203
201712;MG;COROMANDEL;BCO DO BRASIL S.A.;3119302
201712;MG;CORONEL FABRICIANO;BCO DO BRASIL S.A.;3119401
201712;MG;CRISTAIS;BCO DO BRASIL S.A.;3120201
201712;MG;CRISTINA;BCO DO BRASIL S.A.;3120508
201712;MG;CRUZILIA;BCO DO BRASIL S.A.;3120805
201712;MG;CURVELO;BCO DO BRASIL S.A.;3120904
201712;MG;DIAMANTINA;BCO DO BRASIL S.A.;3121605
201712;MG;DIVINO;BCO DO BRASIL S.A.;3122009
201712;MG;DIVINOPOLIS;BCO DO BRASIL S.A.;3122306
201712;MG;DIVINOPOLIS;BCO DO BRASIL S.A.;3122306
201712;MG;DIVINOPOLIS;BCO DO BRASIL S.A.;3122306
201712;MG;DIVINOPOLIS;BCO DO BRASIL S.A.;3122306
201712;MG;DOM SILVERIO;BCO DO BRASIL S.A.;3122702
201712;MG;DORES DO INDAIA;BCO DO BRASIL S.A.;3123205
201712;MG;ELOI MENDES;BCO DO BRASIL S.A.;3123601
201712;MG;ENTRE RIOS DE MINAS;BCO DO BRASIL S.A.;3123908
201712;MG;ERVALIA;BCO DO BRASIL S.A.;3124005
201712;MG;ESMERALDAS;BCO DO BRASIL S.A.;3124104
201712;MG;ESPERA FELIZ;BCO DO BRASIL S.A.;3124203
201712;MG;ESPINOSA;BCO DO BRASIL S.A.;3124302
201712;MG;ESTIVA;BCO DO BRASIL S.A.;3124500
201712;MG;ESTRELA DO SUL;BCO DO BRASIL S.A.;3124807
201712;MG;EXTREMA;BCO DO BRASIL S.A.;3125101
201712;MG;FERROS;BCO DO BRASIL S.A.;3125903
201712;MG;FORMIGA;BCO DO BRASIL S.A.;3126109
201712;MG;FRANCISCO SA;BCO DO BRASIL S.A.;3126703
201712;MG;FRUTAL;BCO DO BRASIL S.A.;3127107
201712;MG;GALILEIA;BCO DO BRASIL S.A.;3127305
201712;MG;GOVERNADOR VALADARES;BCO DO BRASIL S.A.;3127701
201712;MG;GOVERNADOR VALADARES;BCO DO BRASIL S.A.;3127701
201712;MG;GOVERNADOR VALADARES;BCO DO BRASIL S.A.;3127701
201712;MG;GOVERNADOR VALADARES;BCO DO BRASIL S.A.;3127701
201712;MG;GRAO MOGOL;BCO DO BRASIL S.A.;3127800
201712;MG;GUANHAES;BCO DO BRASIL S.A.;3128006
201712;MG;GUARANESIA;BCO DO BRASIL S.A.;3128303
201712;MG;GUARANI;BCO DO BRASIL S.A.;3128402
201712;MG;GUAXUPE;BCO DO BRASIL S.A.;3128709
201712;MG;GUIMARANIA;BCO DO BRASIL S.A.;3128907
201712;MG;GUIRICEMA;BCO DO BRASIL S.A.;3129004
201712;MG;IAPU;BCO DO BRASIL S.A.;3129301
201712;MG;IBIA;BCO DO BRASIL S.A.;3129509
201712;MG;IBIRACI;BCO DO BRASIL S.A.;3129707
201712;MG;IBIRITE;BCO DO BRASIL S.A.;3129806
201712;MG;IGARAPE;BCO DO BRASIL S.A.;3130101
201712;MG;INDIANOPOLIS;BCO DO BRASIL S.A.;3130705
201712;MG;INHAPIM;BCO DO BRASIL S.A.;3130903
201712;MG;IPABA;BCO DO BRASIL S.A.;3131158
201712;MG;IPANEMA;BCO DO BRASIL S.A.;3131208
201712;MG;IPATINGA;BCO DO BRASIL S.A.;3131307
201712;MG;IPATINGA;BCO DO BRASIL S.A.;3131307
201712;MG;IPATINGA;BCO DO BRASIL S.A.;3131307
201712;MG;IPATINGA;BCO DO BRASIL S.A.;3131307
201712;MG;IPATINGA;BCO DO BRASIL S.A.;3131307
201712;MG;IPUIUNA;BCO DO BRASIL S.A.;3131505
201712;MG;IRAI DE MINAS;BCO DO BRASIL S.A.;3131604
201712;MG;ITABIRA;BCO DO BRASIL S.A.;3131703
201712;MG;ITABIRINHA;BCO DO BRASIL S.A.;3131802
201712;MG;ITABIRITO;BCO DO BRASIL S.A.;3131901
201712;MG;ITACARAMBI;BCO DO BRASIL S.A.;3132107
201712;MG;ITAGUARA;BCO DO BRASIL S.A.;3132206
201712;MG;ITAJUBA;BCO DO BRASIL S.A.;3132404
201712;MG;ITAMARANDIBA;BCO DO BRASIL S.A.;3132503
201712;MG;ITAMBACURI;BCO DO BRASIL S.A.;3132701
201712;MG;ITAMONTE;BCO DO BRASIL S.A.;3133006
201712;MG;ITANHANDU;BCO DO BRASIL S.A.;3133105
201712;MG;ITANHOMI;BCO DO BRASIL S.A.;3133204
201712;MG;ITAOBIM;BCO DO BRASIL S.A.;3133303
201712;MG;ITAPAGIPE;BCO DO BRASIL S.A.;3133402
201712;MG;ITAPECERICA;BCO DO BRASIL S.A.;3133501
201712;MG;ITAU DE MINAS;BCO DO BRASIL S.A.;3133758
201712;MG;ITAUNA;BCO DO BRASIL S.A.;3133808
201712;MG;ITUIUTABA;BCO DO BRASIL S.A.;3134202
201712;MG;ITURAMA;BCO DO BRASIL S.A.;3134400
201712;MG;JABOTICATUBAS;BCO DO BRASIL S.A.;3134608
201712;MG;JACINTO;BCO DO BRASIL S.A.;3134707
201712;MG;JACUI;BCO DO BRASIL S.A.;3134806
201712;MG;JACUTINGA;BCO DO BRASIL S.A.;3134905
201712;MG;JAIBA;BCO DO BRASIL S.A.;3135050
201712;MG;JANAUBA;BCO DO BRASIL S.A.;3135100
201712;MG;JANUARIA;BCO DO BRASIL S.A.;3135209
201712;MG;JEQUITINHONHA;BCO DO BRASIL S.A.;3135803
201712;MG;JOAIMA;BCO DO BRASIL S.A.;3136009
201712;MG;JOAO MONLEVADE;BCO DO BRASIL S.A.;3136207
201712;MG;JOAO PINHEIRO;BCO DO BRASIL S.A.;3136306
201712;MG;JUATUBA;BCO DO BRASIL S.A.;3136652
201712;MG;JUIZ DE FORA;BCO DO BRASIL S.A.;3136702
201712;MG;JUIZ DE FORA;BCO DO BRASIL S.A.;3136702
201712;MG;JUIZ DE FORA;BCO DO BRASIL S.A.;3136702
201712;MG;JUIZ DE FORA;BCO DO BRASIL S.A.;3136702
201712;MG;JUIZ DE FORA;BCO DO BRASIL S.A.;3136702
201712;MG;JUIZ DE FORA;BCO DO BRASIL S.A.;3136702
201712;MG;JUIZ DE FORA;BCO DO BRASIL S.A.;3136702
201712;MG;JUIZ DE FORA;BCO DO BRASIL S.A.;3136702
201712;MG;JUIZ DE FORA;BCO DO BRASIL S.A.;3136702
201712;MG;JUIZ DE FORA;BCO DO BRASIL S.A.;3136702
201712;MG;JUIZ DE FORA;BCO DO BRASIL S.A.;3136702
201712;MG;JUIZ DE FORA;BCO DO BRASIL S.A.;3136702
201712;MG;JURUAIA;BCO DO BRASIL S.A.;3136900
201712;MG;LADAINHA;BCO DO BRASIL S.A.;3137007
201712;MG;LAGAMAR;BCO DO BRASIL S.A.;3137106
201712;MG;LAGOA DA PRATA;BCO DO BRASIL S.A.;3137205
201712;MG;LAGOA DOURADA;BCO DO BRASIL S.A.;3137403
201712;MG;LAGOA FORMOSA;BCO DO BRASIL S.A.;3137502
201712;MG;LAGOA SANTA;BCO DO BRASIL S.A.;3137601
201712;MG;LAJINHA;BCO DO BRASIL S.A.;3137700
201712;MG;LAMBARI;BCO DO BRASIL S.A.;3137809
201712;MG;LAVRAS;BCO DO BRASIL S.A.;3138203
201712;MG;LEOPOLDINA;BCO DO BRASIL S.A.;3138401
201712;MG;LIMA DUARTE;BCO DO BRASIL S.A.;3138609
201712;MG;LUZ;BCO DO BRASIL S.A.;3138807
201712;MG;MACHADO;BCO DO BRASIL S.A.;3139003
201712;MG;MALACACHETA;BCO DO BRASIL S.A.;3139201
201712;MG;MANGA;BCO DO BRASIL S.A.;3139300
201712;MG;MANHUACU;BCO DO BRASIL S.A.;3139409
201712;MG;MANHUMIRIM;BCO DO BRASIL S.A.;3139508
201712;MG;MANTENA;BCO DO BRASIL S.A.;3139607
201712;MG;MARIA DA FE;BCO DO BRASIL S.A.;3139904
201712;MG;MARIANA;BCO DO BRASIL S.A.;3140001
201712;MG;MARTINHO CAMPOS;BCO DO BRASIL S.A.;3140506
201712;MG;MATEUS LEME;BCO DO BRASIL S.A.;3140704
201712;MG;MATIAS BARBOSA;BCO DO BRASIL S.A.;3140803
201712;MG;MATIPO;BCO DO BRASIL S.A.;3140902
201712;MG;MATO VERDE;BCO DO BRASIL S.A.;3141009
201712;MG;MATOZINHOS;BCO DO BRASIL S.A.;3141108
201712;MG;MERCES;BCO DO BRASIL S.A.;3141603
201712;MG;MINAS NOVAS;BCO DO BRASIL S.A.;3141801
201712;MG;MIRABELA;BCO DO BRASIL S.A.;3142007
201712;MG;MIRADOURO;BCO DO BRASIL S.A.;3142106
201712;MG;MIRAI;BCO DO BRASIL S.A.;3142205
201712;MG;MOEDA;BCO DO BRASIL S.A.;3142304
201712;MG;MONSENHOR PAULO;BCO DO BRASIL S.A.;3142601
201712;MG;MONTE ALEGRE DE MINAS;BCO DO BRASIL S.A.;3142809
201712;MG;MONTE AZUL;BCO DO BRASIL S.A.;3142908
201712;MG;MONTE BELO;BCO DO BRASIL S.A.;3143005
201712;MG;MONTE CARMELO;BCO DO BRASIL S.A.;3143104
201712;MG;MONTE SANTO DE MINAS;BCO DO BRASIL S.A.;3143203
201712;MG;MONTE SIAO;BCO DO BRASIL S.A.;3143401
201712;MG;MONTES CLAROS;BCO DO BRASIL S.A.;3143302
201712;MG;MONTES CLAROS;BCO DO BRASIL S.A.;3143302
201712;MG;MONTES CLAROS;BCO DO BRASIL S.A.;3143302
201712;MG;MONTES CLAROS;BCO DO BRASIL S.A.;3143302
201712;MG;MORADA NOVA DE MINAS;BCO DO BRASIL S.A.;3143500
201712;MG;MURIAE;BCO DO BRASIL S.A.;3143906
201712;MG;MUTUM;BCO DO BRASIL S.A.;3144003
201712;MG;MUZAMBINHO;BCO DO BRASIL S.A.;3144102
201712;MG;NANUQUE;BCO DO BRASIL S.A.;3144300
201712;MG;NEPOMUCENO;BCO DO BRASIL S.A.;3144607
201712;MG;NOVA ERA;BCO DO BRASIL S.A.;3144706
201712;MG;NOVA LIMA;BCO DO BRASIL S.A.;3144805
201712;MG;NOVA LIMA;BCO DO BRASIL S.A.;3144805
201712;MG;NOVA PONTE;BCO DO BRASIL S.A.;3145000
201712;MG;NOVA RESENDE;BCO DO BRASIL S.A.;3145109
201712;MG;NOVA SERRANA;BCO DO BRASIL S.A.;3145208
201712;MG;NOVO CRUZEIRO;BCO DO BRASIL S.A.;3145307
201712;MG;OLIVEIRA;BCO DO BRASIL S.A.;3145604
201712;MG;OURO BRANCO;BCO DO BRASIL S.A.;3145901
201712;MG;OURO FINO;BCO DO BRASIL S.A.;3146008
201712;MG;OURO PRETO;BCO DO BRASIL S.A.;3146107
201712;MG;PADRE PARAISO;BCO DO BRASIL S.A.;3146305
201712;MG;PAINS;BCO DO BRASIL S.A.;3146503
201712;MG;PARA DE MINAS;BCO DO BRASIL S.A.;3147105
201712;MG;PARACATU;BCO DO BRASIL S.A.;3147006
201712;MG;PARAISOPOLIS;BCO DO BRASIL S.A.;3147303
201712;MG;PARAOPEBA;BCO DO BRASIL S.A.;3147402
201712;MG;PASSA QUATRO;BCO DO BRASIL S.A.;3147600
201712;MG;PASSA TEMPO;BCO DO BRASIL S.A.;3147709
201712;MG;PASSOS;BCO DO BRASIL S.A.;3147907
201712;MG;PATOS DE MINAS;BCO DO BRASIL S.A.;3148004
201712;MG;PATOS DE MINAS;BCO DO BRASIL S.A.;3148004
201712;MG;PATROCINIO;BCO DO BRASIL S.A.;3148103
201712;MG;PECANHA;BCO DO BRASIL S.A.;3148608
201712;MG;PEDRA AZUL;BCO DO BRASIL S.A.;3148707
201712;MG;PEDRALVA;BCO DO BRASIL S.A.;3149101
201712;MG;PEDRO LEOPOLDO;BCO DO BRASIL S.A.;3149309
201712;MG;PERDIZES;BCO DO BRASIL S.A.;3149804
201712;MG;PERDOES;BCO DO BRASIL S.A.;3149903
